product_id_erp,onsale_web,price,stock_quantity,stock_status,purchase_price,product_id_web,total_sales,tax_status,product_type,post_title,z_score,CA_article,Rotation_stock,Valorisation_stock,prix_HT,taux_de_marge
4192,True,17.8,32,instock,8.92,15605,10.0,taxable,Vin,Château de La Liquière Faugères Cistus Rouge 2017,-0.544206657549219,178.0,3.2,569.6,14.83,66.26
4193,True,13.5,34,instock,6.91,16529,13.0,taxable,Vin,Château de La Liquière Faugères Cistus Blanc 2019,-0.7058413725458788,175.5,2.6153846153846154,459.0,11.25,62.81
4194,True,10.8,29,instock,5.58,15441,14.0,taxable,Vin,Château de La Liquière Faugères 2017,-0.8073329377763395,151.20000000000002,2.0714285714285716,313.20000000000005,9.0,61.29
4195,False,14.1,0,outofstock,7.36,,,,,,-0.683287691383554,,0.0,0.0,11.75,59.65
4196,True,27.2,0,outofstock,14.05,13032,0.0,taxable,Vin,Château de La Liquière Faugères Tucade 2015,-0.19086565267280006,0.0,0.0,0.0,22.67,61.35
4197,True,9.4,32,instock,5.1,16256,13.0,taxable,Vin,Château de La Liquière Faugères Les Amandiers Rosé 2019,-0.8599581938217638,122.2,2.4615384615384617,300.8,7.83,53.53
4198,True,5.8,0,outofstock,2.97,16322,0.0,taxable,Vin,Moulin de Gassac IGP Pays d'Hérault Guilhem Rouge 2019,-0.9952802807957113,0.0,0.0,0.0,4.83,62.63
4200,False,5.8,33,instock,3.12,16295,14.0,taxable,Vin,Moulin de Gassac IGP Pays d'Hérault Guilhem Rosé 2019,-0.9952802807957113,81.2,2.357142857142857,191.4,4.83,54.81
4201,True,38.0,11,instock,19.24,15656,7.0,taxable,Vin,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert 2018,0.21510060824904303,266.0,1.5714285714285714,418.0,31.67,64.6
4202,True,38.0,6,instock,19.63,15655,3.0,taxable,Vin,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,0.21510060824904303,114.0,2.0,228.0,31.67,61.33
4203,True,9.9,74,instock,5.01,15415,27.0,taxable,Vin,Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018,-0.8411634595198265,267.3,2.740740740740741,732.6,8.25,64.67
4204,True,11.3,50,instock,5.96,15414,15.0,taxable,Vin,Mas Laval IGP Pays d'Hérault Les Pampres Rouges 2017,-0.7885382034744023,169.5,3.3333333333333335,565.0,9.42,58.05
4205,True,23.0,12,instock,11.65,15413,6.0,taxable,Vin,Mas Laval Terrasses du Larzac La Grande Cuvée 2016,-0.34874142080907233,138.0,2.0,276.0,19.17,64.55
4207,True,6.7,30,instock,3.63,16023,15.0,taxable,Vin,Domaine Montrose Côtes de Thongue Rouge 2018,-0.9614497590522244,100.5,2.0,201.0,5.58,53.72
4208,True,7.6,35,instock,3.77,16024,10.0,taxable,Vin,Domaine Montrose Côtes de Thongue Rosé 2019,-0.9276192373087374,76.0,3.5,266.0,6.33,67.9
4209,False,73.5,0,outofstock,33.01,,,,,,1.5495267436865827,,0.0,0.0,61.25,85.55
4210,True,79.8,4,instock,39.17,15720,3.0,taxable,Vin,Lucien Boillot Nuits-Saint-Georges 1er Cru Les Pruliers 2017,1.7863403958909911,239.39999999999998,1.3333333333333333,319.2,66.5,69.77
